Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;SP22016  B01;PTWY;79;SPG2;SP2;;2;10078;;;;;;
4901;SP22016  B02;PTWY;80;SPG2;SP2;;2;10079;;;;;;
4901;SP22017  B01;PTWY;81;SPG2;SP2;;2;10080;;;;;;
4901;SP22017  B02;PTWY;82;SPG2;SP2;;2;10081;;;;;;
4901;SP22018  B01;PTWY;83;SPG2;SP2;;2;10082;;;;;;
4901;SP22018  B02;PTWY;84;SPG2;SP2;;2;10083;;;;;;
4901;SP22019  B01;PTWY;85;SPG2;SP2;;2;10084;;;;;;
4901;SP22019  B02;PTWY;86;SPG2;SP2;;2;10085;;;;;;
4901;SP22020  B01;PTWY;87;SPG2;SP2;;2;10086;;;;;;
4901;SP22020  B02;PTWY;88;SPG2;SP2;;2;10087;;;;;;
4901;SP22021  B01;PTWY;89;SPG2;SP2;;2;10088;;;;;;
4901;SP22021  B02;PTWY;90;SPG2;SP2;;2;10089;;;;;;
4901;SP22022  B01;PTWY;91;SPG2;SP2;;2;10090;;;;;;
4901;SP22022  B02;PTWY;92;SPG2;SP2;;2;10091;;;;;;
4901;SP22023  B01;PTWY;93;SPG2;SP2;;2;10092;;;;;;
4901;SP22023  B02;PTWY;94;SPG2;SP2;;2;10093;;;;;;
4901;SP22024  B01;PTWY;95;SPG2;SP2;;2;10094;;;;;;
4901;SP22024  B02;PTWY;96;SPG2;SP2;;2;10095;;;;;;
4901;SP22025  B01;PTWY;97;SPG2;SP2;;2;10096;;;;;;
4901;SP22025  B02;PTWY;98;SPG2;SP2;;2;10097;;;;;;
4901;SP22026  B01;PTWY;99;SPG2;SP2;;2;10098;;;;;;
4901;SP22026  B02;PTWY;100;SPG2;SP2;;2;10099;;;;;;
4901;SP22027  B01;PTWY;101;SPG2;SP2;;2;10100;;;;;;
4901;SP22027  B02;PTWY;102;SPG2;SP2;;2;10101;;;;;;
4901;SP22028  B01;PTWY;103;SPG2;SP2;;2;10102;;;;;;
4901;SP22028  B02;PTWY;104;SPG2;SP2;;2;10103;;;;;;
4901;SP22029  B01;PTWY;105;SPG2;SP2;;2;10104;;;;;;
4901;SP22029  B02;PTWY;106;SPG2;SP2;;2;10105;;;;;;
4901;SP22030  B01;PTWY;107;SPG2;SP2;;2;10106;;;;;;
4901;SP22030  B02;PTWY;108;SPG2;SP2;;2;10107;;;;;;
4901;SP22031  B01;PTWY;109;SPG2;SP2;;2;10108;;;;;;
4901;SP22031  B02;PTWY;110;SPG2;SP2;;2;10109;;;;;;
4901;SP22032  B01;PTWY;111;SPG2;SP2;;2;10110;;;;;;
4901;SP22032  B02;PTWY;112;SPG2;SP2;;2;10111;;;;;;
4901;SP22033  B01;PTWY;113;SPG2;SP2;;2;10112;;;;;;
4901;SP22033  B02;PTWY;114;SPG2;SP2;;2;10113;;;;;;
4901;SP22034  B01;PTWY;115;SPG2;SP2;;2;10114;;;;;;
4901;SP22034  B02;PTWY;116;SPG2;SP2;;2;10115;;;;;;
4901;SP22035  B01;PTWY;117;SPG2;SP2;;2;10116;;;;;;
4901;SP22035  B02;PTWY;118;SPG2;SP2;;2;10117;;;;;;
4901;SP22036  B01;PTWY;119;SPG2;SP2;;2;10118;;;;;;
4901;SP22036  B02;PTWY;120;SPG2;SP2;;2;10119;;;;;;
4901;SP22037  B01;PTWY;121;SPG2;SP2;;2;10120;;;;;;
4901;SP22037  B02;PTWY;122;SPG2;SP2;;2;10121;;;;;;
4901;SP22038  B01;PTWY;123;SPG2;SP2;;2;10122;;;;;;
4901;SP22038  B02;PTWY;124;SPG2;SP2;;2;10123;;;;;;
4901;SP22039  B01;PTWY;125;SPG2;SP2;;2;10124;;;;;;
4901;SP22039  B02;PTWY;126;SPG2;SP2;;2;10125;;;;;;
4901;SP22040  B01;PTWY;127;SPG2;SP2;;2;10126;;;;;;
4901;SP22040  B02;PTWY;128;SPG2;SP2;;2;10127;;;;;;
4901;SP22041  B01;PTWY;129;SPG2;SP2;;2;10128;;;;;;
4901;SP22041  B02;PTWY;130;SPG2;SP2;;2;10129;;;;;;
4901;SP22042  B01;PTWY;131;SPG2;SP2;;2;10130;;;;;;
4901;SP22042  B02;PTWY;132;SPG2;SP2;;2;10131;;;;;;
