Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;KL37008  C04;ZOPI;75;ZOPF;KL3;;2;10074;;;;;;
4901;KL37008  C05;ZOPI;76;ZOPF;KL3;;2;10075;;;;;;
4901;KL37008  C06;ZOPI;77;ZOPF;KL3;;2;10076;;;;;;
4901;KL37008  D01;ZOPI;78;ZOPF;KL3;;2;10077;;;;;;
4901;KL37008  D02;ZOPI;79;ZOPF;KL3;;2;10078;;;;;;
4901;KL37008  D03;ZOPI;80;ZOPF;KL3;;2;10079;;;;;;
4901;KL37008  D04;ZOPI;81;ZOPF;KL3;;2;10080;;;;;;
4901;KL37008  D05;ZOPI;82;ZOPF;KL3;;2;10081;;;;;;
4901;KL37008  D06;ZOPI;83;ZOPF;KL3;;2;10082;;;;;;
4901;KL37009  A01;ZOPI;84;ZOPF;KL3;;2;10083;;;;;;
4901;KL37009  A02;ZOPI;85;ZOPF;KL3;;2;10084;;;;;;
4901;KL37009  A03;ZOPI;86;ZOPF;KL3;;2;10085;;;;;;
4901;KL37009  A04;ZOPI;87;ZOPF;KL3;;2;10086;;;;;;
4901;KL37009  B01;ZOPI;88;ZOPF;KL3;;2;10087;;;;;;
4901;KL37009  B02;ZOPI;89;ZOPF;KL3;;2;10088;;;;;;
4901;KL37009  B03;ZOPI;90;ZOPF;KL3;;2;10089;;;;;;
4901;KL37009  B04;ZOPI;91;ZOPF;KL3;;2;10090;;;;;;
4901;KL37009  B05;ZOPI;92;ZOPF;KL3;;2;10091;;;;;;
4901;KL37009  C01;ZOPI;93;ZOPF;KL3;;2;10092;;;;;;
4901;KL37009  C02;ZOPI;94;ZOPF;KL3;;2;10093;;;;;;
4901;KL37009  C03;ZOPI;95;ZOPF;KL3;;2;10094;;;;;;
4901;KL37009  C04;ZOPI;96;ZOPF;KL3;;2;10095;;;;;;
4901;KL37009  C05;ZOPI;97;ZOPF;KL3;;2;10096;;;;;;
4901;KL37009  C06;ZOPI;98;ZOPF;KL3;;2;10097;;;;;;
4901;KL37009  C07;ZOPI;99;ZOPF;KL3;;2;10098;;;;;;
4901;KL37009  D01;ZOPI;100;ZOPF;KL3;;2;10099;;;;;;
4901;KL37009  D02;ZOPI;101;ZOPF;KL3;;2;10100;;;;;;
4901;KL37009  D03;ZOPI;102;ZOPF;KL3;;2;10101;;;;;;
4901;KL37009  D04;ZOPI;103;ZOPF;KL3;;2;10102;;;;;;
4901;KL37009  D05;ZOPI;104;ZOPF;KL3;;2;10103;;;;;;
4901;KL37009  D06;ZOPI;105;ZOPF;KL3;;2;10104;;;;;;
4901;KL37010  A01;ZOPI;106;ZOPF;KL3;;2;10105;;;;;;
4901;KL37010  A02;ZOPI;107;ZOPF;KL3;;2;10106;;;;;;
