Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;KL37001  P01;PICK;1;FL3;KL3;;7;70000;;;;;;
4901;KL37001  P02;PICK;2;FL3;KL3;;7;70001;;;;;;
4901;KL37001  P03;PICK;3;FL3;KL3;;7;70002;;;;;;
4901;KL37001  P04;PICK;4;FL3;KL3;;7;70003;;;;;;
4901;KL37001  P05;PICK;5;FL3;KL3;;7;70004;;;;;;
4901;KL37001  P05 ;PICK;6;FL3;KL3;;7;70005;;;;;;
4901;KL37001  P06;PICK;7;FL3;KL3;;7;70006;;;;;;
4901;KL37001  P06 ;PICK;8;FL3;KL3;;7;70007;;;;;;
4901;KL37001  P07;PICK;9;FL3;KL3;;7;70008;;;;;;
4901;KL37001  P08;PICK;10;FL3;KL3;;7;70009;;;;;;
4901;KL37001  P08 ;PICK;11;FL3;KL3;;7;70010;;;;;;
4901;KL37001  P09;PICK;12;FL3;KL3;;7;70011;;;;;;
4901;KL37002  P01;PICK;13;FL3;KL3;;7;70012;;;;;;
4901;KL37002  P02;PICK;14;FL3;KL3;;7;70013;;;;;;
4901;KL37002  P03;PICK;15;FL3;KL3;;7;70014;;;;;;
4901;KL37002  P04;PICK;16;FL3;KL3;;7;70015;;;;;;
4901;KL37002  P05;PICK;17;FL3;KL3;;7;70016;;;;;;
4901;KL37002  P05 ;PICK;18;FL3;KL3;;7;70017;;;;;;
4901;KL37002  P06;PICK;19;FL3;KL3;;7;70018;;;;;;
4901;KL37002  P06 ;PICK;20;FL3;KL3;;7;70019;;;;;;
4901;KL37002  P07;PICK;21;FL3;KL3;;7;70020;;;;;;
4901;KL37002  P07 ;PICK;22;FL3;KL3;;7;70021;;;;;;
4901;KL37003  A01;PICK;23;FL3;KL3;;7;70022;;;;;;
4901;KL37003  A02;PICK;24;FL3;KL3;;7;70023;;;;;;
4901;KL37003  A02 ;PICK;25;FL3;KL3;;7;70024;;;;;;
4901;KL37003  A03;PICK;26;FL3;KL3;;7;70025;;;;;;
4901;KL37004  A01;PICK;27;FL3;KL3;;7;70026;;;;;;
4901;KL37004  A02;PICK;28;FL3;KL3;;7;70027;;;;;;
4901;KL37004  A02 ;PICK;29;FL3;KL3;;7;70028;;;;;;
4901;KL37004  A03;PICK;30;FL3;KL3;;7;70029;;;;;;
4901;KL37005  A01;PICK;31;FL3;KL3;;7;70030;;;;;;
4901;KL37005  A02;PICK;32;FL3;KL3;;7;70031;;;;;;
4901;KL37005  A02 ;PICK;33;FL3;KL3;;7;70032;;;;;;
4901;KL37005  A03;PICK;34;FL3;KL3;;7;70033;;;;;;
4901;KL37006  A01;PICK;35;FL3;KL3;;7;70034;;;;;;
4901;KL37006  A01 ;PICK;36;FL3;KL3;;7;70035;;;;;;
4901;KL37006  A02;PICK;37;FL3;KL3;;7;70036;;;;;;
4901;KL37006  A02 ;PICK;38;FL3;KL3;;7;70037;;;;;;
4901;KL37006  A03;PICK;39;FL3;KL3;;7;70038;;;;;;
